Unnamed: 0,Team,Player,Allstars,College,Play_Yrs,Games,Year,Pick,Player_ID,Season_ID,Conference,League_ID,Games_Played,Minutes,Points,O_Rebounds,D_Rebounds,Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Attempted,FG_Made,FT_Attempted,FT_Made,Three_Attempted,Three_Made
191.0,WSC,Jack Parkinson,False,University of Kentucky,1.0,4.0,1948.0,111.0,,,,,,,,,,,,,,,,,,,,,
192.0,WSC,Don Walker,False,Sam Houston State University,,,1948.0,112.0,,,,,,,,,,,,,,,,,,,,,
193.0,WSC,Al Williams,False,University of Arkansas,,,1948.0,113.0,,,,,,,,,,,,,,,,,,,,,
2612.0,NYK,Al Williams,False,Drake University,,,1970.0,51.0,,,,,,,,,,,,,,,,,,,,,
4737.0,SAS,Al Williams,False,University of North Texas,,,1980.0,192.0,,,,,,,,,,,,,,,,,,,,,
194.0,MNL,Vern Mikkelsen,True,Hamline University,10.0,699.0,1948.0,114.0,mikkeve01,1950.0,West,NBA,1.0,0.0,11.0,,,9.0,1.0,,,,,11.0,4.0,4.0,3.0,,
194.0,MNL,Vern Mikkelsen,True,Hamline University,10.0,699.0,1948.0,114.0,mikkeve01,1956.0,West,NBA,1.0,21.0,6.0,,,9.0,1.0,,,,,10.0,3.0,4.0,0.0,,
194.0,MNL,Vern Mikkelsen,True,Hamline University,10.0,699.0,1948.0,114.0,mikkeve01,1955.0,West,NBA,1.0,22.0,16.0,,,9.0,2.0,,,,,13.0,5.0,7.0,6.0,,
194.0,MNL,Vern Mikkelsen,True,Hamline University,10.0,699.0,1948.0,114.0,mikkeve01,1954.0,West,NBA,1.0,25.0,16.0,,,9.0,1.0,,,,,15.0,7.0,3.0,2.0,,
194.0,MNL,Vern Mikkelsen,True,Hamline University,10.0,699.0,1948.0,114.0,mikkeve01,1952.0,West,NBA,1.0,19.0,6.0,,,6.0,3.0,,,,,13.0,3.0,0.0,0.0,,
194.0,MNL,Vern Mikkelsen,True,Hamline University,10.0,699.0,1948.0,114.0,mikkeve01,1951.0,West,NBA,1.0,23.0,12.0,,,10.0,0.0,,,,,8.0,5.0,2.0,2.0,,
195.0,STB,Ed Macauley,True,Saint Louis University,10.0,641.0,1948.0,115.0,macaued01,1950.0,East,NBA,1.0,0.0,20.0,,,6.0,1.0,,,,,12.0,7.0,7.0,6.0,,
195.0,STB,Ed Macauley,True,Saint Louis University,10.0,641.0,1948.0,115.0,macaued01,1955.0,East,NBA,1.0,20.0,4.0,,,2.0,3.0,,,,,9.0,1.0,4.0,2.0,,
195.0,STB,Ed Macauley,True,Saint Louis University,10.0,641.0,1948.0,115.0,macaued01,1954.0,East,NBA,1.0,27.0,6.0,,,4.0,2.0,,,,,5.0,1.0,5.0,4.0,,
195.0,STB,Ed Macauley,True,Saint Louis University,10.0,641.0,1948.0,115.0,macaued01,1953.0,East,NBA,1.0,25.0,13.0,,,1.0,3.0,,,,,11.0,4.0,6.0,5.0,,
195.0,STB,Ed Macauley,True,Saint Louis University,10.0,641.0,1948.0,115.0,macaued01,1952.0,East,NBA,1.0,35.0,18.0,,,7.0,3.0,,,,,12.0,5.0,8.0,8.0,,
195.0,STB,Ed Macauley,True,Saint Louis University,10.0,641.0,1948.0,115.0,macaued01,1951.0,East,NBA,1.0,28.0,15.0,,,7.0,3.0,,,,,7.0,3.0,9.0,9.0,,
195.0,STB,Ed Macauley,True,Saint Louis University,10.0,641.0,1948.0,115.0,macaued01,1956.0,West,NBA,1.0,19.0,7.0,,,5.0,3.0,,,,,6.0,3.0,2.0,1.0,,
196.0,PRO,Howie Shannon,False,Kansas State University,2.0,122.0,1949.0,1.0,,,,,,,,,,,,,,,,,,,,,
197.0,INO,Alex Groza,True,University of Kentucky,2.0,130.0,1949.0,2.0,grozaal01,1950.0,West,NBA,1.0,0.0,17.0,,,13.0,1.0,,,,,16.0,8.0,1.0,1.0,,
198.0,FTW,Bob Harris,False,Oklahoma State University,5.0,325.0,1949.0,3.0,,,,,,,,,,,,,,,,,,,,,
199.0,BOS,Tony Lavelli,False,Yale University,2.0,86.0,1949.0,4.0,,,,,,,,,,,,,,,,,,,,,
200.0,PHW,Vern Gardner,False,University of Utah,3.0,151.0,1949.0,5.0,,,,,,,,,,,,,,,,,,,,,
201.0,BLB,Ron Livingstone,False,University of Wyoming,2.0,117.0,1949.0,6.0,,,,,,,,,,,,,,,,,,,,,
202.0,NYK,Dick McGuire,True,St. John's University,11.0,738.0,1949.0,7.0,mcguidi01,1958.0,West,NBA,1.0,24.0,5.0,,,3.0,3.0,,,,,7.0,2.0,2.0,1.0,,
202.0,NYK,Dick McGuire,True,St. John's University,11.0,738.0,1949.0,7.0,mcguidi01,1957.0,West,NBA,1.0,31.0,4.0,,,7.0,10.0,,,,,4.0,2.0,0.0,0.0,,
202.0,NYK,Dick McGuire,True,St. John's University,11.0,738.0,1949.0,7.0,mcguidi01,1950.0,East,NBA,1.0,0.0,6.0,,,5.0,10.0,,,,,4.0,3.0,0.0,0.0,,
202.0,NYK,Dick McGuire,True,St. John's University,11.0,738.0,1949.0,7.0,mcguidi01,1955.0,East,NBA,1.0,29.0,6.0,,,0.0,3.0,,,,,9.0,2.0,5.0,2.0,,
202.0,NYK,Dick McGuire,True,St. John's University,11.0,738.0,1949.0,7.0,mcguidi01,1954.0,East,NBA,1.0,25.0,3.0,,,3.0,6.0,,,,,2.0,1.0,2.0,1.0,,
202.0,NYK,Dick McGuire,True,St. John's University,11.0,738.0,1949.0,7.0,mcguidi01,1953.0,East,NBA,1.0,20.0,4.0,,,4.0,2.0,,,,,5.0,2.0,0.0,0.0,,
202.0,NYK,Dick McGuire,True,St. John's University,11.0,738.0,1949.0,7.0,mcguidi01,1951.0,East,NBA,1.0,18.0,11.0,,,1.0,4.0,,,,,0.0,0.0,3.0,1.0,,
203.0,WSC,Wah Wah Jones,False,University of Kentucky,3.0,140.0,1949.0,8.0,,,,,,,,,,,,,,,,,,,,,
204.0,CHS,Jack Kerris,False,Loyola University of Chicago,4.0,271.0,1949.0,9.0,,,,,,,,,,,,,,,,,,,,,
205.0,ROC,Pep Saul,False,Seton Hall University,6.0,384.0,1949.0,10.0,,,,,,,,,,,,,,,,,,,,,
206.0,BOS,George Kaftan,False,College of the Holy Cross,5.0,212.0,1949.0,11.0,,,,,,,,,,,,,,,,,,,,,
207.0,CHS,Ralph Beard,True,University of Kentucky,2.0,126.0,1949.0,12.0,beardra01,1950.0,West,NBA,1.0,0.0,6.0,,,3.0,2.0,,,,,8.0,3.0,3.0,0.0,,
208.0,FTW,John Oldham,False,Western Kentucky University,2.0,127.0,1949.0,13.0,,,,,,,,,,,,,,,,,,,,,
209.0,INO,Leo Barnhorst,True,University of Notre Dame,5.0,344.0,1949.0,14.0,barnhle01,1952.0,West,NBA,1.0,13.0,2.0,,,3.0,2.0,,,,,2.0,1.0,1.0,0.0,,
209.0,INO,Leo Barnhorst,True,University of Notre Dame,5.0,344.0,1949.0,14.0,barnhle01,1951.0,West,NBA,1.0,23.0,14.0,,,2.0,2.0,,,,,16.0,7.0,1.0,0.0,,
210.0,NYK,Harry Donovan,False,Muhlenberg College,1.0,45.0,1949.0,15.0,,,,,,,,,,,,,,,,,,,,,
211.0,PHW,Jim Nolan,False,Georgia Institute of Technology,1.0,5.0,1949.0,16.0,,,,,,,,,,,,,,,,,,,,,
214.0,WSC,Jim Owens,False,Baylor University,,,1949.0,19.0,,,,,,,,,,,,,,,,,,,,,
3363.0,PHO,Jim Owens,False,Arizona State University,2.0,58.0,1973.0,128.0,,,,,,,,,,,,,,,,,,,,,
215.0,BLB,Paul Gordon,False,University of Notre Dame,1.0,4.0,1949.0,20.0,,,,,,,,,,,,,,,,,,,,,
216.0,BOS,Joe Mullaney,False,College of the Holy Cross,1.0,37.0,1949.0,21.0,,,,,,,,,,,,,,,,,,,,,
217.0,CHS,Dike Eddleman,True,University of Illinois at Urbana-Champaign,4.0,267.0,1949.0,22.0,eddleth01,1951.0,West,NBA,1.0,26.0,2.0,,,2.0,2.0,,,,,3.0,1.0,0.0,0.0,,
217.0,CHS,Dike Eddleman,True,University of Illinois at Urbana-Champaign,4.0,267.0,1949.0,22.0,eddleth01,1950.0,West,NBA,1.0,0.0,7.0,,,0.0,3.0,,,,,9.0,2.0,5.0,3.0,,
218.0,FTW,Fred Schaus,True,West Virginia University,5.0,334.0,1949.0,23.0,schaufr01,1950.0,West,NBA,1.0,0.0,8.0,,,4.0,2.0,,,,,9.0,2.0,4.0,4.0,,
219.0,INO,Mac Otten,False,Bowling Green State University,1.0,59.0,1949.0,24.0,,,,,,,,,,,,,,,,,,,,,
220.0,NYK,Ernie Vandeweghe,False,Colgate University,6.0,224.0,1949.0,25.0,,,,,,,,,,,,,,,,,,,,,
221.0,PHW,Nelson Bobb,False,Temple University,4.0,227.0,1949.0,26.0,,,,,,,,,,,,,,,,,,,,,
222.0,PRO,Ed Leede,False,Dartmouth College,2.0,121.0,1949.0,27.0,,,,,,,,,,,,,,,,,,,,,
223.0,FTW,Jerry Nagel,False,Loyola University of Chicago,1.0,14.0,1949.0,28.0,,,,,,,,,,,,,,,,,,,,,
224.0,INO,Bob Evans,False,Butler University,1.0,47.0,1949.0,29.0,,,,,,,,,,,,,,,,,,,,,
5587.0,UTA,Bob Evans,False,Southern Utah University,,,1984.0,154.0,,,,,,,,,,,,,,,,,,,,,
225.0,PRO,Warren Perkins,False,Tulane University,2.0,126.0,1949.0,30.0,,,,,,,,,,,,,,,,,,,,,
226.0,PRO,Ray Corley,False,Georgetown University,3.0,102.0,1949.0,31.0,,,,,,,,,,,,,,,,,,,,,
227.0,STB,Earl Dodd,False,Truman State University,1.0,9.0,1949.0,32.0,,,,,,,,,,,,,,,,,,,,,
228.0,WSC,Cliff Barker,False,University of Kentucky,3.0,149.0,1949.0,33.0,,,,,,,,,,,,,,,,,,,,,
229.0,INO,Don Boven,False,Western Michigan University,3.0,195.0,1949.0,34.0,,,,,,,,,,,,,,,,,,,,,
230.0,STB,John Pritchard,False,Drake University,1.0,7.0,1949.0,35.0,,,,,,,,,,,,,,,,,,,,,
231.0,BOS,Duane Klueh,False,Indiana State University,2.0,113.0,1949.0,36.0,,,,,,,,,,,,,,,,,,,,,
232.0,PRO,Bob Royer,False,Indiana State University,1.0,42.0,1949.0,37.0,,,,,,,,,,,,,,,,,,,,,
233.0,BLB,Bill Evans,False,Drake University,,,1949.0,38.0,,,,,,,,,,,,,,,,,,,,,
838.0,ROC,Bill Evans,False,University of Kentucky,,,1955.0,32.0,,,,,,,,,,,,,,,,,,,,,
234.0,BLB,Tom Gallagher,False,St. Francis College,,,1949.0,39.0,,,,,,,,,,,,,,,,,,,,,
235.0,BLB,Jim McMullen,False,Xavier University,,,1949.0,40.0,,,,,,,,,,,,,,,,,,,,,
236.0,BLB,Eppa Rixey,False,Kenyon College,,,1949.0,41.0,,,,,,,,,,,,,,,,,,,,,
237.0,BLB,Roger Wiley,False,University of Oregon,,,1949.0,42.0,,,,,,,,,,,,,,,,,,,,,
238.0,BLB,Bill Zipple,False,Lafayette College,,,1949.0,43.0,,,,,,,,,,,,,,,,,,,,,
239.0,BOS,Ed Little,False,Denver Junior College,,,1949.0,44.0,,,,,,,,,,,,,,,,,,,,,
240.0,BOS,Jim Simpson,False,Bates College,,,1949.0,45.0,,,,,,,,,,,,,,,,,,,,,
241.0,BOS,Emerson Speicher,False,Bowling Green State University,,,1949.0,46.0,,,,,,,,,,,,,,,,,,,,,
242.0,BOS,Bill Tom,False,Rice University,,,1949.0,47.0,,,,,,,,,,,,,,,,,,,,,
243.0,BOS,Bill Vandenburgh,False,University of Washington,,,1949.0,48.0,,,,,,,,,,,,,,,,,,,,,
244.0,BOS,Russ Washburn,False,Colby College,,,1949.0,49.0,,,,,,,,,,,,,,,,,,,,,
245.0,BOS,Bill Weight,False,Brigham Young University,,,1949.0,50.0,,,,,,,,,,,,,,,,,,,,,
246.0,FTW,Dal Zuber,False,University of Toledo,,,1949.0,51.0,,,,,,,,,,,,,,,,,,,,,
247.0,INO,Charlie Maas,False,Butler University,,,1949.0,52.0,,,,,,,,,,,,,,,,,,,,,
248.0,INO,Jim O'Halloran,False,University of Notre Dame,,,1949.0,53.0,,,,,,,,,,,,,,,,,,,,,
249.0,INO,J.L. Parks,False,Oklahoma State University,,,1949.0,54.0,,,,,,,,,,,,,,,,,,,,,
250.0,MNL,Bob Harrison,True,University of Michigan,9.0,615.0,1949.0,55.0,harribo02,1955.0,West,NBA,1.0,25.0,5.0,,,0.0,1.0,,,,,7.0,2.0,2.0,1.0,,
251.0,MNL,Paul Walther,True,University of Tennessee,6.0,370.0,1949.0,56.0,walthpa01,1951.0,West,NBA,1.0,17.0,2.0,,,2.0,2.0,,,,,4.0,1.0,0.0,0.0,,
252.0,NYK,Don Bagley,False,University of Notre Dame,,,1949.0,57.0,,,,,,,,,,,,,,,,,,,,,
253.0,NYK,Ken Kearns,False,University of Arkansas,,,1949.0,58.0,,,,,,,,,,,,,,,,,,,,,
254.0,NYK,Bill Kleine,False,Missouri Valley College,,,1949.0,59.0,,,,,,,,,,,,,,,,,,,,,
255.0,NYK,Bill Litchfield,False,Emporia State University,,,1949.0,60.0,,,,,,,,,,,,,,,,,,,,,
256.0,NYK,Bob Prewitt,False,Southern Methodist University,,,1949.0,61.0,,,,,,,,,,,,,,,,,,,,,
257.0,PRO,Paul Courty,False,University of Oklahoma,,,1949.0,62.0,,,,,,,,,,,,,,,,,,,,,
258.0,PRO,Carl Schaeffer,False,University of Alabama,,,1949.0,63.0,,,,,,,,,,,,,,,,,,,,,
259.0,PRO,Bill Tanzler,False,University of Florida,,,1949.0,64.0,,,,,,,,,,,,,,,,,,,,,
260.0,PRO,Jack Theolan,False,DePaul University,,,1949.0,65.0,,,,,,,,,,,,,,,,,,,,,
261.0,STB,Joe Crandall,False,Oregon State University,,,1949.0,66.0,,,,,,,,,,,,,,,,,,,,,
262.0,STB,Jack Davidson,False,Stanford University,,,1949.0,67.0,,,,,,,,,,,,,,,,,,,,,
790.0,SYR,Jack Davidson,False,"University of California, Los Angeles",,,1954.0,86.0,,,,,,,,,,,,,,,,,,,,,
263.0,STB,Bob Retherford,False,University of Nebraska,,,1949.0,68.0,,,,,,,,,,,,,,,,,,,,,
264.0,STB,Marv Schatzman,False,Saint Louis University,1.0,34.0,1949.0,69.0,,,,,,,,,,,,,,,,,,,,,
265.0,STB,Eddie Van,False,Northwestern Oklahoma State University,,,1949.0,70.0,,,,,,,,,,,,,,,,,,,,,
266.0,STB,Preston Ward,False,Missouri State University,,,1949.0,71.0,,,,,,,,,,,,,,,,,,,,,
267.0,WSC,Maynard Haitcock,False,George Washington University,,,1949.0,72.0,,,,,,,,,,,,,,,,,,,,,
268.0,WSC,Jim Lacy,False,Loyola College in Maryland,,,1949.0,73.0,,,,,,,,,,,,,,,,,,,,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1950.0,East,NBA,1.0,0.0,15.0,,,7.0,0.0,,,,,12.0,7.0,2.0,1.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1961.0,East,NBA,1.0,21.0,4.0,,,2.0,0.0,,,,,12.0,2.0,0.0,0.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1960.0,East,NBA,1.0,17.0,17.0,,,2.0,1.0,,,,,12.0,6.0,6.0,5.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1959.0,East,NBA,1.0,99.0,,,,,,,,,,,,,,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1958.0,East,NBA,1.0,30.0,16.0,,,8.0,0.0,,,,,15.0,4.0,9.0,8.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1957.0,East,NBA,1.0,29.0,24.0,,,8.0,2.0,,,,,17.0,11.0,2.0,2.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1956.0,East,NBA,1.0,26.0,13.0,,,5.0,0.0,,,,,13.0,6.0,2.0,1.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1955.0,East,NBA,1.0,28.0,13.0,,,7.0,1.0,,,,,13.0,5.0,5.0,3.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1954.0,East,NBA,1.0,23.0,9.0,,,2.0,2.0,,,,,9.0,4.0,2.0,1.0,,
269.0,PHW,Paul Arizin,True,Villanova University,10.0,713.0,1949.0,74.0,arizipa01,1951.0,East,NBA,1.0,32.0,26.0,,,6.0,0.0,,,,,13.0,9.0,8.0,8.0,,
270.0,BOS,Chuck Share,False,Bowling Green State University,9.0,596.0,1950.0,1.0,,,,,,,,,,,,,,,,,,,,,
271.0,BLB,Don Rehfeldt,False,University of Wisconsin,2.0,98.0,1950.0,2.0,,,,,,,,,,,,,,,,,,,,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1950.0,East,NBA,1.0,0.0,8.0,,,9.0,8.0,,,,,12.0,2.0,5.0,4.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1962.0,East,NBA,1.0,25.0,8.0,,,4.0,6.0,,,,,11.0,4.0,0.0,0.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1961.0,East,NBA,1.0,31.0,11.0,,,6.0,8.0,,,,,13.0,4.0,4.0,3.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1960.0,East,NBA,1.0,33.0,4.0,,,0.0,8.0,,,,,11.0,2.0,0.0,0.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1959.0,East,NBA,1.0,26.0,2.0,,,5.0,8.0,,,,,7.0,1.0,0.0,0.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1958.0,East,NBA,1.0,32.0,13.0,,,5.0,4.0,,,,,8.0,4.0,6.0,5.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1957.0,East,NBA,1.0,31.0,20.0,,,5.0,10.0,,,,,20.0,8.0,6.0,4.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1956.0,East,NBA,1.0,28.0,10.0,,,5.0,7.0,,,,,14.0,4.0,2.0,2.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1955.0,East,NBA,1.0,24.0,7.0,,,7.0,2.0,,,,,8.0,2.0,4.0,3.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1954.0,East,NBA,1.0,35.0,20.0,,,9.0,5.0,,,,,14.0,7.0,7.0,6.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1953.0,East,NBA,1.0,34.0,20.0,,,11.0,4.0,,,,,15.0,6.0,8.0,8.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1952.0,East,NBA,1.0,36.0,15.0,,,5.0,3.0,,,,,11.0,4.0,7.0,7.0,,
272.0,TRI,Bob Cousy,True,College of the Holy Cross,14.0,924.0,1950.0,3.0,cousybo01,1951.0,East,NBA,1.0,33.0,9.0,,,4.0,13.0,,,,,14.0,4.0,2.0,1.0,,
273.0,WSC,Dick Schnittker,False,Ohio State University,6.0,364.0,1950.0,4.0,,,,,,,,,,,,,,,,,,,,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1950.0,West,NBA,1.0,0.0,2.0,,,5.0,2.0,,,,,6.0,1.0,0.0,0.0,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1955.0,West,NBA,1.0,20.0,9.0,,,4.0,0.0,,,,,9.0,3.0,4.0,3.0,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1954.0,West,NBA,1.0,24.0,7.0,,,7.0,1.0,,,,,10.0,3.0,1.0,1.0,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1953.0,West,NBA,1.0,27.0,3.0,,,15.0,0.0,,,,,9.0,1.0,1.0,1.0,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1952.0,West,NBA,1.0,18.0,10.0,,,6.0,0.0,,,,,7.0,5.0,0.0,0.0,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1951.0,West,NBA,1.0,99.0,,,,,,,,,,,,,,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1958.0,West,NBA,1.0,16.0,8.0,,,9.0,0.0,,,,,9.0,3.0,2.0,2.0,,
274.0,CHS,Larry Foust,True,La Salle University,12.0,817.0,1950.0,5.0,foustla01,1957.0,West,NBA,1.0,13.0,10.0,,,3.0,0.0,,,,,4.0,1.0,8.0,8.0,,
275.0,NYK,Irwin Dambrot,False,City College of New York,,,1950.0,6.0,,,,,,,,,,,,,,,,,,,,,
276.0,FTW,George Yardley,True,Stanford University,7.0,472.0,1950.0,7.0,yardlge01,1958.0,West,NBA,1.0,17.0,6.0,,,4.0,0.0,,,,,8.0,2.0,2.0,2.0,,
276.0,FTW,George Yardley,True,Stanford University,7.0,472.0,1950.0,7.0,yardlge01,1957.0,West,NBA,1.0,32.0,19.0,,,9.0,1.0,,,,,15.0,8.0,5.0,3.0,,
276.0,FTW,George Yardley,True,Stanford University,7.0,472.0,1950.0,7.0,yardlge01,1956.0,West,NBA,1.0,25.0,9.0,,,9.0,0.0,,,,,10.0,4.0,1.0,1.0,,
276.0,FTW,George Yardley,True,Stanford University,7.0,472.0,1950.0,7.0,yardlge01,1955.0,West,NBA,1.0,19.0,8.0,,,6.0,1.0,,,,,7.0,3.0,3.0,2.0,,
276.0,FTW,George Yardley,True,Stanford University,7.0,472.0,1950.0,7.0,yardlge01,1954.0,West,NBA,1.0,22.0,11.0,,,4.0,2.0,,,,,11.0,4.0,4.0,3.0,,
276.0,FTW,George Yardley,True,Stanford University,7.0,472.0,1950.0,7.0,yardlge01,1959.0,East,NBA,1.0,16.0,11.0,,,3.0,0.0,,,,,9.0,5.0,2.0,1.0,,
277.0,INO,Bob Lavoy,False,Western Kentucky University,4.0,264.0,1950.0,8.0,,,,,,,,,,,,,,,,,,,,,
278.0,ROC,Joe McNamee,False,University of San Francisco,2.0,118.0,1950.0,9.0,,,,,,,,,,,,,,,,,,,,,
279.0,MNL,Kevin O'Shea,False,University of Notre Dame,3.0,174.0,1950.0,10.0,,,,,,,,,,,,,,,,,,,,,
280.0,SYR,Don Lofgran,False,University of San Francisco,4.0,209.0,1950.0,11.0,,,,,,,,,,,,,,,,,,,,,
281.0,BLB,John Pilch,False,University of Wyoming,1.0,9.0,1950.0,12.0,,,,,,,,,,,,,,,,,,,,,
282.0,BOS,Chuck Cooper,False,Duquesne University,6.0,409.0,1950.0,13.0,,,,,,,,,,,,,,,,,,,,,
283.0,CHS,Wally Osterkorn,False,University of Illinois at Urbana-Champaign,4.0,204.0,1950.0,14.0,,,,,,,,,,,,,,,,,,,,,
284.0,FTW,Jim Riffey,False,Tulane University,1.0,35.0,1950.0,15.0,,,,,,,,,,,,,,,,,,,,,
285.0,INO,Paul Unruh,False,Bradley University,,,1950.0,16.0,,,,,,,,,,,,,,,,,,,,,
286.0,MNL,Hal Haskins,False,Hamline University,,,1950.0,17.0,,,,,,,,,,,,,,,,,,,,,
287.0,NYK,Herb Scherer,False,Long Island University,2.0,32.0,1950.0,18.0,,,,,,,,,,,,,,,,,,,,,
288.0,PHW,Ed Dahler,False,Duquesne University,1.0,14.0,1950.0,19.0,,,,,,,,,,,,,,,,,,,,,
289.0,ROC,George Stanich,False,"University of California, Los Angeles",,,1950.0,20.0,,,,,,,,,,,,,,,,,,,,,
290.0,SYR,Gerry Calabrese,False,St. John's University,2.0,104.0,1950.0,21.0,,,,,,,,,,,,,,,,,,,,,
291.0,TRI,Ed Gayda,False,Washington State University,1.0,15.0,1950.0,22.0,,,,,,,,,,,,,,,,,,,,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1959.0,East,NBA,1.0,26.0,17.0,,,6.0,2.0,,,,,21.0,8.0,1.0,1.0,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1958.0,East,NBA,1.0,24.0,11.0,,,2.0,0.0,,,,,12.0,3.0,6.0,5.0,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1957.0,East,NBA,1.0,25.0,15.0,,,4.0,3.0,,,,,19.0,6.0,3.0,3.0,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1956.0,East,NBA,1.0,23.0,12.0,,,6.0,5.0,,,,,17.0,5.0,2.0,2.0,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1955.0,East,NBA,1.0,24.0,7.0,,,7.0,2.0,,,,,8.0,2.0,4.0,3.0,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1954.0,East,NBA,1.0,18.0,15.0,,,4.0,2.0,,,,,10.0,5.0,5.0,5.0,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1953.0,East,NBA,1.0,30.0,14.0,,,2.0,3.0,,,,,9.0,6.0,4.0,2.0,,
292.0,WSC,Bill Sharman,True,University of Southern California,11.0,711.0,1950.0,23.0,sharmbi01,1952.0,East,NBA,1.0,26.0,11.0,,,4.0,0.0,,,,,8.0,5.0,1.0,1.0,,
293.0,BLB,Dick Dickey,False,North Carolina State University,1.0,45.0,1950.0,24.0,,,,,,,,,,,,,,,,,,,,,
294.0,BOS,Bob Donham,False,Ohio State University,4.0,273.0,1950.0,25.0,,,,,,,,,,,,,,,,,,,,,
295.0,CHS,Lou Watson,False,Indiana University,,,1950.0,26.0,,,,,,,,,,,,,,,,,,,,,
296.0,FTW,Art Burris,False,University of Tennessee,2.0,74.0,1950.0,27.0,,,,,,,,,,,,,,,,,,,,,
297.0,INO,Chuck Mrazovich,False,Eastern Kentucky University,1.0,25.0,1950.0,28.0,,,,,,,,,,,,,,,,,,,,,
298.0,MNL,Howie Williams,False,Purdue University,,,1950.0,29.0,,,,,,,,,,,,,,,,,,,,,
299.0,NYK,Stan Weber,False,Bowling Green State University,,,1950.0,30.0,,,,,,,,,,,,,,,,,,,,,
300.0,PHW,Buddy Cate,False,Western Kentucky University,,,1950.0,31.0,,,,,,,,,,,,,,,,,,,,,
301.0,ROC,Bob Roper,False,John Carroll University,,,1950.0,32.0,,,,,,,,,,,,,,,,,,,,,
302.0,SYR,Stan Christie,False,University of Southern California,,,1950.0,33.0,,,,,,,,,,,,,,,,,,,,,
303.0,TRI,Clarence Brannum,False,Kansas State University,,,1950.0,34.0,,,,,,,,,,,,,,,,,,,,,
